annotation_name	accession	assminfo-name	organism-name	organism-tax-id	full_path
GCF_041296385.1_UR_Acoe_1.0_genomic	GCF_041296385.1	UR_Acoe_1.0	Aphelocoma coerulescens	39617	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/296/385/GCF_041296385.1_UR_Acoe_1.0/GCF_041296385.1_UR_Acoe_1.0_genomic.gff.gz
GCF_014905175.1_ASM1490517v1_genomic	GCF_014905175.1	ASM1490517v1	Aphidius gifuensis	684658	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/905/175/GCF_014905175.1_ASM1490517v1/GCF_014905175.1_ASM1490517v1_genomic.gff.gz
GCA_014905175.1_ASM1490517v1_genomic	GCA_014905175.1	ASM1490517v1	Aphidius gifuensis	684658	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/905/175/GCA_014905175.1_ASM1490517v1/GCA_014905175.1_ASM1490517v1_genomic.gff.gz
GCF_020184175.1_ASM2018417v2_genomic	GCF_020184175.1	ASM2018417v2	Aphis gossypii	80765	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/184/175/GCF_020184175.1_ASM2018417v2/GCF_020184175.1_ASM2018417v2_genomic.gff.gz
GCA_917880025.4_PGI_APHIGO_v101_genomic	GCA_917880025.4	PGI_APHIGO_v101	Aphis gossypii	80765	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/917/880/025/GCA_917880025.4_PGI_APHIGO_v101/GCA_917880025.4_PGI_APHIGO_v101_genomic.gff.gz
GCF_029169275.1_AcerK_1.0_genomic	GCF_029169275.1	AcerK_1.0	Apis cerana	7461	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/169/275/GCF_029169275.1_AcerK_1.0/GCF_029169275.1_AcerK_1.0_genomic.gff.gz
GCF_003254395.2_Amel_HAv3.1_genomic	GCF_003254395.2	Amel_HAv3.1	Apis mellifera	7460	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/254/395/GCF_003254395.2_Amel_HAv3.1/GCF_003254395.2_Amel_HAv3.1_genomic.gff.gz
GCF_000002195.4_Amel_4.5_genomic	GCF_000002195.4	Amel_4.5	Apis mellifera	7460	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/195/GCF_000002195.4_Amel_4.5/GCF_000002195.4_Amel_4.5_genomic.gff.gz
GCA_013841245.2_ASM1384124v2_genomic	GCA_013841245.2	ASM1384124v2	Apis mellifera carnica	88217	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/841/245/GCA_013841245.2_ASM1384124v2/GCA_013841245.2_ASM1384124v2_genomic.gff.gz
GCA_009905375.1_ASM990537v1_genomic	GCA_009905375.1	ASM990537v1	Apium graveolens	4045	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/905/375/GCA_009905375.1_ASM990537v1/GCA_009905375.1_ASM990537v1_genomic.gff.gz
GCF_947179515.1_mApoSyl1.1_genomic	GCF_947179515.1	mApoSyl1.1	Apodemus sylvaticus	10129	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/179/515/GCF_947179515.1_mApoSyl1.1/GCF_947179515.1_mApoSyl1.1_genomic.gff.gz
GCA_009739505.2_ASM973950v2_genomic	GCA_009739505.2	ASM973950v2	Apolygus lucorum	248454	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/739/505/GCA_009739505.2_ASM973950v2/GCA_009739505.2_ASM973950v2_genomic.gff.gz
GCF_036417845.1_bAptMan1.hap1_genomic	GCF_036417845.1	bAptMan1.hap1	Apteryx mantelli	2696672	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/417/845/GCF_036417845.1_bAptMan1.hap1/GCF_036417845.1_bAptMan1.hap1_genomic.gff.gz
GCF_020740795.1_bApuApu2.pri.cur_genomic	GCF_020740795.1	bApuApu2.pri.cur	Apus apus	8895	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/795/GCF_020740795.1_bApuApu2.pri.cur/GCF_020740795.1_bApuApu2.pri.cur_genomic.gff.gz
GCA_035610365.1_HAU_Aqlei_1.0_genomic	GCA_035610365.1	HAU_Aqlei_1.0	Aquatica leii	1421715	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/610/365/GCA_035610365.1_HAU_Aqlei_1.0/GCA_035610365.1_HAU_Aqlei_1.0_genomic.gff.gz
GCF_900496995.4_bAquChr1.4_genomic	GCF_900496995.4	bAquChr1.4	Aquila chrysaetos chrysaetos	223781	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/496/995/GCF_900496995.4_bAquChr1.4/GCF_900496995.4_bAquChr1.4_genomic.gff.gz
GCA_905216605.1_AARE701a_genomic	GCA_905216605.1	AARE701a	Arabidopsis arenosa	38785	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/216/605/GCA_905216605.1_AARE701a/GCA_905216605.1_AARE701a_genomic.gff.gz
GCA_964271285.1_ddAraHall_1.3_genomic	GCA_964271285.1	ddAraHall_1.3	Arabidopsis halleri	81970	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/271/285/GCA_964271285.1_ddAraHall_1.3/GCA_964271285.1_ddAraHall_1.3_genomic.gff.gz
GCA_019202805.1_ASM1920280v1_genomic	GCA_019202805.1	ASM1920280v1	Arabidopsis suecica	45249	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/202/805/GCA_019202805.1_ASM1920280v1/GCA_019202805.1_ASM1920280v1_genomic.gff.gz
GCF_000001735.4_TAIR10.1_genomic	GCF_000001735.4	TAIR10.1	Arabidopsis thaliana	3702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/735/GCF_000001735.4_TAIR10.1/GCF_000001735.4_TAIR10.1_genomic.gff.gz
GCA_000001735.2_TAIR10.1_genomic	GCA_000001735.2	TAIR10.1	Arabidopsis thaliana	3702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/001/735/GCA_000001735.2_TAIR10.1/GCA_000001735.2_TAIR10.1_genomic.gff.gz
GCA_000211275.1_ASM21127v1_genomic	GCA_000211275.1	ASM21127v1	Arabidopsis thaliana	3702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/275/GCA_000211275.1_ASM21127v1/GCA_000211275.1_ASM21127v1_genomic.gff.gz
GCA_001651475.1_Ler_Assembly_genomic	GCA_001651475.1	Ler Assembly	Arabidopsis thaliana	3702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/651/475/GCA_001651475.1_Ler_Assembly/GCA_001651475.1_Ler_Assembly_genomic.gff.gz
GCA_904420315.1_AT9943.Cdm-0.scaffold_genomic	GCA_904420315.1	AT9943.Cdm-0.scaffold	Arabidopsis thaliana	3702	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/420/315/GCA_904420315.1_AT9943.Cdm-0.scaffold/GCA_904420315.1_AT9943.Cdm-0.scaffold_genomic.gff.gz
GCA_019202795.1_ASM1920279v1_genomic	GCA_019202795.1	ASM1920279v1	Arabidopsis thaliana x Arabidopsis arenosa	1240361	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/202/795/GCA_019202795.1_ASM1920279v1/GCA_019202795.1_ASM1920279v1_genomic.gff.gz
GCA_000733195.1_A_alpina_V4_genomic	GCA_000733195.1	A_alpina_V4	Arabis alpina	50452	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/733/195/GCA_000733195.1_A_alpina_V4/GCA_000733195.1_A_alpina_V4_genomic.gff.gz
GCF_000817695.3_aradu.V14167.gnm2.J7QH_genomic	GCF_000817695.3	aradu.V14167.gnm2.J7QH	Arachis duranensis	130453	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/817/695/GCF_000817695.3_aradu.V14167.gnm2.J7QH/GCF_000817695.3_aradu.V14167.gnm2.J7QH_genomic.gff.gz
GCF_003086295.2_arahy.Tifrunner.gnm1.KYV3_genomic	GCF_003086295.2	arahy.Tifrunner.gnm1.KYV3	Arachis hypogaea	3818	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/295/GCF_003086295.2_arahy.Tifrunner.gnm1.KYV3/GCF_003086295.2_arahy.Tifrunner.gnm1.KYV3_genomic.gff.gz
GCA_003713155.1_ASM371315v1_genomic	GCA_003713155.1	ASM371315v1	Arachis hypogaea	3818	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/713/155/GCA_003713155.1_ASM371315v1/GCA_003713155.1_ASM371315v1_genomic.gff.gz
GCA_004170445.1_ASM417044v1_genomic	GCA_004170445.1	ASM417044v1	Arachis hypogaea	3818	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/170/445/GCA_004170445.1_ASM417044v1/GCA_004170445.1_ASM417044v1_genomic.gff.gz
GCA_041383265.1_AhypogaeaLine8_v1.0_genomic	GCA_041383265.1	AhypogaeaLine8 v1.0	Arachis hypogaea	3818	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/383/265/GCA_041383265.1_AhypogaeaLine8_v1.0/GCA_041383265.1_AhypogaeaLine8_v1.0_genomic.gff.gz
GCF_000816755.2_Araip1.1_genomic	GCF_000816755.2	Araip1.1	Arachis ipaensis	130454	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/755/GCF_000816755.2_Araip1.1/GCF_000816755.2_Araip1.1_genomic.gff.gz
GCF_014773155.1_arast.V10309.gnm1.PFL2_genomic	GCF_014773155.1	arast.V10309.gnm1.PFL2	Arachis stenosperma	217475	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/773/155/GCF_014773155.1_arast.V10309.gnm1.PFL2/GCF_014773155.1_arast.V10309.gnm1.PFL2_genomic.gff.gz
GCF_007364275.1_fArcCen1_genomic	GCF_007364275.1	fArcCen1	Archocentrus centrarchus	63155	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/364/275/GCF_007364275.1_fArcCen1/GCF_007364275.1_fArcCen1_genomic.gff.gz
GCA_023525745.1_ASM2352574v1_genomic	GCA_023525745.1	ASM2352574v1	Arctium lappa	4217	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/525/745/GCA_023525745.1_ASM2352574v1/GCA_023525745.1_ASM2352574v1_genomic.gff.gz
GCA_964260595.1_arcglaasm_genomic	GCA_964260595.1	arcglaasm	Arctogadus glacialis	185735	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/260/595/GCA_964260595.1_arcglaasm/GCA_964260595.1_arcglaasm_genomic.gff.gz
GCF_933775445.1_drPotAnse1.1_genomic	GCF_933775445.1	drPotAnse1.1	Argentina anserina	57926	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/933/775/445/GCF_933775445.1_drPotAnse1.1/GCF_933775445.1_drPotAnse1.1_genomic.gff.gz
GCF_947563725.1_qqArgBrue1.1_genomic	GCF_947563725.1	qqArgBrue1.1	Argiope bruennichi	94029	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/563/725/GCF_947563725.1_qqArgBrue1.1/GCF_947563725.1_qqArgBrue1.1_genomic.gff.gz
GCA_015342795.1_ASM1534279v1_genomic	GCA_015342795.1	ASM1534279v1	Argiope bruennichi	94029	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/342/795/GCA_015342795.1_ASM1534279v1/GCA_015342795.1_ASM1534279v1_genomic.gff.gz
GCF_905147365.1_ilAriAges1.1_genomic	GCF_905147365.1	ilAriAges1.1	Aricia agestis	91739	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/365/GCF_905147365.1_ilAriAges1.1/GCF_905147365.1_ilAriAges1.1_genomic.gff.gz
GCA_019845555.1_ASM1984555v1_genomic	GCA_019845555.1	ASM1984555v1	Aristolochia fimbriata	158543	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/845/555/GCA_019845555.1_ASM1984555v1/GCA_019845555.1_ASM1984555v1_genomic.gff.gz
GCF_024139115.2_GZ_Asu_2_genomic	GCF_024139115.2	GZ_Asu_2	Armigeres subalbatus	124917	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/139/115/GCF_024139115.2_GZ_Asu_2/GCF_024139115.2_GZ_Asu_2_genomic.gff.gz
GCF_032884065.1_ASM3288406v1_genomic	GCF_032884065.1	ASM3288406v1	Artemia franciscana	6661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/884/065/GCF_032884065.1_ASM3288406v1/GCF_032884065.1_ASM3288406v1_genomic.gff.gz
GCA_032884065.1_ASM3288406v1_genomic	GCA_032884065.1	ASM3288406v1	Artemia franciscana	6661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/884/065/GCA_032884065.1_ASM3288406v1/GCA_032884065.1_ASM3288406v1_genomic.gff.gz
GCF_011762505.1_mArvNil1.pat.X_genomic	GCF_011762505.1	mArvNil1.pat.X	Arvicanthis niloticus	61156	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/762/505/GCF_011762505.1_mArvNil1.pat.X/GCF_011762505.1_mArvNil1.pat.X_genomic.gff.gz
GCF_903992535.2_mArvAmp1.2_genomic	GCF_903992535.2	mArvAmp1.2	Arvicola amphibius	1047088	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/992/535/GCF_903992535.2_mArvAmp1.2/GCF_903992535.2_mArvAmp1.2_genomic.gff.gz
GCA_036426205.1_UCB_Atru_1.0_genomic	GCA_036426205.1	UCB_Atru_1.0	Ascaphus truei	8439	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/426/205/GCA_036426205.1_UCB_Atru_1.0/GCA_036426205.1_UCB_Atru_1.0_genomic.gff.gz
GCF_004011695.2_ASM401169v2_genomic	GCF_004011695.2	ASM401169v2	Ascochyta rabiei	5454	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/011/695/GCF_004011695.2_ASM401169v2/GCF_004011695.2_ASM401169v2_genomic.gff.gz
GCA_004011695.2_ASM401169v2_genomic	GCA_004011695.2	ASM401169v2	Ascochyta rabiei	5454	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/011/695/GCA_004011695.2_ASM401169v2/GCA_004011695.2_ASM401169v2_genomic.gff.gz
GCF_001876935.1_Aspof.V1_genomic	GCF_001876935.1	Aspof.V1	Asparagus officinalis	4686	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/935/GCF_001876935.1_Aspof.V1/GCF_001876935.1_Aspof.V1_genomic.gff.gz
GCA_001876935.1_Aspof.V1_genomic	GCA_001876935.1	Aspof.V1	Asparagus officinalis	4686	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/876/935/GCA_001876935.1_Aspof.V1/GCA_001876935.1_Aspof.V1_genomic.gff.gz
GCF_016861735.1_AchevalieriM1_assembly01_genomic	GCF_016861735.1	AchevalieriM1_assembly01	Aspergillus chevalieri	182096	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/735/GCF_016861735.1_AchevalieriM1_assembly01/GCF_016861735.1_AchevalieriM1_assembly01_genomic.gff.gz
GCA_016861735.1_AchevalieriM1_assembly01_genomic	GCA_016861735.1	AchevalieriM1_assembly01	Aspergillus chevalieri	182096	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/861/735/GCA_016861735.1_AchevalieriM1_assembly01/GCA_016861735.1_AchevalieriM1_assembly01_genomic.gff.gz
GCA_009017415.1_ASM901741v1_genomic	GCA_009017415.1	ASM901741v1	Aspergillus flavus	5059	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/017/415/GCA_009017415.1_ASM901741v1/GCA_009017415.1_ASM901741v1_genomic.gff.gz
GCA_014117485.1_ASM1411748v1_genomic	GCA_014117485.1	ASM1411748v1	Aspergillus flavus	5059	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/117/485/GCA_014117485.1_ASM1411748v1/GCA_014117485.1_ASM1411748v1_genomic.gff.gz
GCA_014784225.2_ASM1478422v2_genomic	GCA_014784225.2	ASM1478422v2	Aspergillus flavus	5059	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/784/225/GCA_014784225.2_ASM1478422v2/GCA_014784225.2_ASM1478422v2_genomic.gff.gz
GCF_014117465.1_ASM1411746v1_genomic	GCF_014117465.1	ASM1411746v1	Aspergillus flavus NRRL3357	332952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/117/465/GCF_014117465.1_ASM1411746v1/GCF_014117465.1_ASM1411746v1_genomic.gff.gz
GCA_014117465.1_ASM1411746v1_genomic	GCA_014117465.1	ASM1411746v1	Aspergillus flavus NRRL3357	332952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/117/465/GCA_014117465.1_ASM1411746v1/GCA_014117465.1_ASM1411746v1_genomic.gff.gz
GCA_040126065.1_UCR_Afum_AF100-9B_1.0_genomic	GCA_040126065.1	UCR_Afum_AF100-9B_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/126/065/GCA_040126065.1_UCR_Afum_AF100-9B_1.0/GCA_040126065.1_UCR_Afum_AF100-9B_1.0_genomic.gff.gz
GCA_040142845.1_UCR_Afum_ATCC42202_1.0_genomic	GCA_040142845.1	UCR_Afum_ATCC42202_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/845/GCA_040142845.1_UCR_Afum_ATCC42202_1.0/GCA_040142845.1_UCR_Afum_ATCC42202_1.0_genomic.gff.gz
GCA_040142855.1_UCR_Afum_47-10_1.0_genomic	GCA_040142855.1	UCR_Afum_47-10_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/855/GCA_040142855.1_UCR_Afum_47-10_1.0/GCA_040142855.1_UCR_Afum_47-10_1.0_genomic.gff.gz
GCA_040142865.1_UCR_Afum_47-4_1.0_genomic	GCA_040142865.1	UCR_Afum_47-4_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/865/GCA_040142865.1_UCR_Afum_47-4_1.0/GCA_040142865.1_UCR_Afum_47-4_1.0_genomic.gff.gz
GCA_040142875.1_UCR_Afum_08-19-02-30_1.0_genomic	GCA_040142875.1	UCR_Afum_08-19-02-30_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/875/GCA_040142875.1_UCR_Afum_08-19-02-30_1.0/GCA_040142875.1_UCR_Afum_08-19-02-30_1.0_genomic.gff.gz
GCA_040142885.1_UCR_Afum_ATCC13073_1.0_genomic	GCA_040142885.1	UCR_Afum_ATCC13073_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/885/GCA_040142885.1_UCR_Afum_ATCC13073_1.0/GCA_040142885.1_UCR_Afum_ATCC13073_1.0_genomic.gff.gz
GCA_040142945.1_UCR_Afum_B5233_1.0_genomic	GCA_040142945.1	UCR_Afum_B5233_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/945/GCA_040142945.1_UCR_Afum_B5233_1.0/GCA_040142945.1_UCR_Afum_B5233_1.0_genomic.gff.gz
GCA_040142955.1_UCR_Afum_ATCC46645_1.0_genomic	GCA_040142955.1	UCR_Afum_ATCC46645_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/955/GCA_040142955.1_UCR_Afum_ATCC46645_1.0/GCA_040142955.1_UCR_Afum_ATCC46645_1.0_genomic.gff.gz
GCA_040142965.1_UCR_Afum_CEA10_1.0_genomic	GCA_040142965.1	UCR_Afum_CEA10_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/965/GCA_040142965.1_UCR_Afum_CEA10_1.0/GCA_040142965.1_UCR_Afum_CEA10_1.0_genomic.gff.gz
GCA_040142975.1_UCR_Afum_H237_1.0_genomic	GCA_040142975.1	UCR_Afum_H237_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/975/GCA_040142975.1_UCR_Afum_H237_1.0/GCA_040142975.1_UCR_Afum_H237_1.0_genomic.gff.gz
GCA_040167795.1_UCR_Afum_W72310_1.0_genomic	GCA_040167795.1	UCR_Afum_W72310_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/167/795/GCA_040167795.1_UCR_Afum_W72310_1.0/GCA_040167795.1_UCR_Afum_W72310_1.0_genomic.gff.gz
GCA_040167805.1_UCR_Afum_D141_1.0_genomic	GCA_040167805.1	UCR_Afum_D141_1.0	Aspergillus fumigatus	746128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/167/805/GCA_040167805.1_UCR_Afum_D141_1.0/GCA_040167805.1_UCR_Afum_D141_1.0_genomic.gff.gz
GCF_000002655.1_ASM265v1_genomic	GCF_000002655.1	ASM265v1	Aspergillus fumigatus Af293	330879	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/655/GCF_000002655.1_ASM265v1/GCF_000002655.1_ASM265v1_genomic.gff.gz
GCA_000002655.1_ASM265v1_genomic	GCA_000002655.1	ASM265v1	Aspergillus fumigatus Af293	330879	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/655/GCA_000002655.1_ASM265v1/GCA_000002655.1_ASM265v1_genomic.gff.gz
GCF_016861625.1_AkawachiiIFO4308_assembly01_genomic	GCF_016861625.1	AkawachiiIFO4308_assembly01	Aspergillus luchuensis	1069201	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/625/GCF_016861625.1_AkawachiiIFO4308_assembly01/GCF_016861625.1_AkawachiiIFO4308_assembly01_genomic.gff.gz
GCA_016861625.1_AkawachiiIFO4308_assembly01_genomic	GCA_016861625.1	AkawachiiIFO4308_assembly01	Aspergillus luchuensis	1069201	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/861/625/GCA_016861625.1_AkawachiiIFO4308_assembly01/GCA_016861625.1_AkawachiiIFO4308_assembly01_genomic.gff.gz
GCA_016865315.1_AluchuensisRIB2601_assembly01_genomic	GCA_016865315.1	AluchuensisRIB2601_assembly01	Aspergillus luchuensis	1069201	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/865/315/GCA_016865315.1_AluchuensisRIB2601_assembly01/GCA_016865315.1_AluchuensisRIB2601_assembly01_genomic.gff.gz
GCF_000011425.1_ASM1142v1_genomic	GCF_000011425.1	ASM1142v1	Aspergillus nidulans FGSC A4	227321	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/425/GCF_000011425.1_ASM1142v1/GCF_000011425.1_ASM1142v1_genomic.gff.gz
GCA_000011425.1_ASM1142v1_genomic	GCA_000011425.1	ASM1142v1	Aspergillus nidulans FGSC A4	227321	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/425/GCA_000011425.1_ASM1142v1/GCA_000011425.1_ASM1142v1_genomic.gff.gz
GCF_000184455.2_ASM18445v3_genomic	GCF_000184455.2	ASM18445v3	Aspergillus oryzae RIB40	510516	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/455/GCF_000184455.2_ASM18445v3/GCF_000184455.2_ASM18445v3_genomic.gff.gz
GCA_000184455.3_ASM18445v3_genomic	GCA_000184455.3	ASM18445v3	Aspergillus oryzae RIB40	510516	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/455/GCA_000184455.3_ASM18445v3/GCA_000184455.3_ASM18445v3_genomic.gff.gz
GCF_016861865.1_ApuulaauensisMK2_assembly01_genomic	GCF_016861865.1	ApuulaauensisMK2_assembly01	Aspergillus puulaauensis	1220207	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/865/GCF_016861865.1_ApuulaauensisMK2_assembly01/GCF_016861865.1_ApuulaauensisMK2_assembly01_genomic.gff.gz
GCA_016861865.1_ApuulaauensisMK2_assembly01_genomic	GCA_016861865.1	ApuulaauensisMK2_assembly01	Aspergillus puulaauensis	1220207	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/861/865/GCA_016861865.1_ApuulaauensisMK2_assembly01/GCA_016861865.1_ApuulaauensisMK2_assembly01_genomic.gff.gz
GCF_900246225.1_fAstCal1.2_genomic	GCF_900246225.1	fAstCal1.2	Astatotilapia calliptera	8154	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/246/225/GCF_900246225.1_fAstCal1.2/GCF_900246225.1_fAstCal1.2_genomic.gff.gz
GCF_902459465.1_eAstRub1.3_genomic	GCF_902459465.1	eAstRub1.3	Asterias rubens	7604	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/459/465/GCF_902459465.1_eAstRub1.3/GCF_902459465.1_eAstRub1.3_genomic.gff.gz
GCF_023375975.1_AstMex3_surface_genomic	GCF_023375975.1	AstMex3_surface	Astyanax mexicanus	7994	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/375/975/GCF_023375975.1_AstMex3_surface/GCF_023375975.1_AstMex3_surface_genomic.gff.gz
GCF_000372685.2_Astyanax_mexicanus-2.0_genomic	GCF_000372685.2	Astyanax_mexicanus-2.0	Astyanax mexicanus	7994	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/685/GCF_000372685.2_Astyanax_mexicanus-2.0/GCF_000372685.2_Astyanax_mexicanus-2.0_genomic.gff.gz
GCA_019721115.1_AMEX_1.1_genomic	GCA_019721115.1	AMEX_1.1	Astyanax mexicanus	7994	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/721/115/GCA_019721115.1_AMEX_1.1/GCA_019721115.1_AMEX_1.1_genomic.gff.gz
GCF_917208135.1_iyAthRosa1.1_genomic	GCF_917208135.1	iyAthRosa1.1	Athalia rosae	37344	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/917/208/135/GCF_917208135.1_iyAthRosa1.1/GCF_917208135.1_iyAthRosa1.1_genomic.gff.gz
GCF_035610405.1_ASM3561040v1_genomic	GCF_035610405.1	ASM3561040v1	Australozyma saopauloensis	291208	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/610/405/GCF_035610405.1_ASM3561040v1/GCF_035610405.1_ASM3561040v1_genomic.gff.gz
GCA_035610405.1_ASM3561040v1_genomic	GCA_035610405.1	ASM3561040v1	Australozyma saopauloensis	291208	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/610/405/GCA_035610405.1_ASM3561040v1/GCA_035610405.1_ASM3561040v1_genomic.gff.gz
GCF_009819795.1_bAytFul2.pri_genomic	GCF_009819795.1	bAytFul2.pri	Aythya fuligula	219594	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/795/GCF_009819795.1_bAytFul2.pri/GCF_009819795.1_bAytFul2.pri_genomic.gff.gz
GCF_000981445.1_Bbig001_genomic	GCF_000981445.1	Bbig001	Babesia bigemina	5866	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/981/445/GCF_000981445.1_Bbig001/GCF_000981445.1_Bbig001_genomic.gff.gz
GCA_000981445.1_Bbig001_genomic	GCA_000981445.1	Bbig001	Babesia bigemina	5866	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/981/445/GCA_000981445.1_Bbig001/GCA_000981445.1_Bbig001_genomic.gff.gz
GCF_000165395.2_ASM16539v2_genomic	GCF_000165395.2	ASM16539v2	Babesia bovis T2Bo	484906	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/395/GCF_000165395.2_ASM16539v2/GCF_000165395.2_ASM16539v2_genomic.gff.gz
