assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum	retrieval_date
GCA_000239375.1	PunNye1.0	303518	Pundamilia nyererei	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/239/375/1/ensembl/2018_07/geneset/genes.gff3.gz	gff	2018-07-01	Ensembl Genebuild			2026-04-14	cbba1d107b85190357ff4193613d0b47	2026-09-04
GCA_000239395.1	NeoBri1.0	32507	Neolamprologus brichardi	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/239/395/1/ensembl/2018_07/geneset/genes.gff3.gz	gff	2018-07-01	Ensembl Genebuild			2026-04-12	b4132c37092e27b4fec437dca343360c	2026-09-04
GCA_000239415.1	AstBur1.0	8153	Haplochromis burtoni	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/239/415/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-05	dfdf6984f6e42ff51354b4bf5c78b0fe	2026-09-04
GCA_000239455.1	Smar_1.0	126957	Strigamia maritima	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/239/455/1/ensembl/2013_02/geneset/genes.gff3.gz	gff	2013-02-01	Ensembl Genebuild			2026-04-24	bf816f08b05075e43289b748d934f69e	2026-09-04
GCA_000242695.1	LepOcu1	7918	Lepisosteus oculatus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/242/695/1/ensembl/2016_10/geneset/genes.gff3.gz	gff	2016-10-01	Ensembl Genebuild			2026-04-11	db5c142a4754864f44b99cc985016f4d	2026-09-04
GCA_000243295.1	TriManLat1.0	127582	Trichechus manatus latirostris	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/243/295/1/ensembl/2020_05/geneset/genes.gff3.gz	gff	2020-05-01	Ensembl Genebuild			2026-04-15	bf2bb3f568f1d81fc99a60a81bf68e0f	2026-09-04
GCA_000247815.2	FicAlb1.5	59894	Ficedula albicollis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/247/815/2/ensembl/2020_09/geneset/genes.gff3.gz	gff	2020-09-01	Ensembl Genebuild			2026-04-05	0f8d088389fd745dc8173dfbbe67fbe8	2026-09-04
GCA_000258655.2	panpan1.1	9597	Pan paniscus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/258/655/2/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-13	d68b8d830ccb3528943cdecc36768a8a	2026-09-04
GCA_000260255.1	OctDeg1.0	10160	Octodon degus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/260/255/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-13	7ece176af12a3e8f1bbbe490be9cd9a0	2026-09-04
GCA_000262795.1	Ppap_1.0	29031	Phlebotomus papatasi	Ensembl	veupathdb	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/262/795/1/veupathdb/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-13	82e384e5609fa9946facd79a1a26b4c7	2026-09-04
GCA_000276665.1	ChiLan1.0	34839	Chinchilla lanigera	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/276/665/1/ensembl/2017_07/geneset/genes.gff3.gz	gff	2017-07-01	Ensembl Genebuild			2026-04-04	9a2f7b8b3d75d86b108115d24310afa0	2026-09-04
GCA_000277835.1	GeoFor_1.0	48883	Geospiza fortis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/277/835/1/ensembl/2019_12/geneset/genes.gff3.gz	gff	2019-12-01	Ensembl Genebuild			2026-04-05	e9cef7c0bce338c6686f24ec88ec9808	2026-09-04
GCA_000280705.1	JacJac1.0	51337	Jaculus jaculus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/280/705/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-11	8c7d51f64de1a50b832e912b44eb152f	2026-09-04
GCA_000298735.2	Oar_v4.0	9940	Ovis aries	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/298/735/2/ensembl/2020_07/geneset/genes.gff3.gz	gff	2020-07-01	Ensembl Genebuild			2026-04-13	ba9fc9069b01c9d4541803b0cc4dabde	2026-09-04
GCA_000313135.1	Acastellanii.strNEFF_v1	1257118	Acanthamoeba castellanii str. neff	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/313/135/1/community/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-01	e09f9572e25e2b90c674dbdc65f743ec	2026-09-04
GCA_000313795.2	ASM31379v2	80884	Colletotrichum higginsianum	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/313/795/2/community/2012_05/geneset/genes.gff3.gz	gff	2012-05-01				2026-04-04	1d103c2eae2baf8e495ca0f4e253ecc4	2026-09-04
GCA_000315255.1	B14_02	1215603	Fusarium fujikuroi b14	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/315/255/1/community/2013_08/geneset/genes.gff3.gz	gff	2013-08-01				2026-04-05	b302de5190405cfb1ef4c6450c602df4	2026-09-04
GCA_000317375.1	MicOch1.0	79684	Microtus ochrogaster	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/317/375/1/ensembl/2017_02/geneset/genes.gff3.gz	gff	2017-02-01	Ensembl Genebuild			2026-04-11	2cfcca6da7d47b535cfa728d30e68a13	2026-09-04
GCA_000325765.3	Lperr_V1.4	77586	Leersia perrieri	Ensembl	community_oge	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/325/765/3/community_oge/2013_09/geneset/genes.gff3.gz	gff	2013-09-01				2026-04-11	4df1df5c7dbfd10c0e9b46a223ccd2b1	2026-09-04
GCA_000325925.2	minipig_v1.0	9823	Sus scrofa	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/325/925/2/ensembl/2019_06/geneset/genes.gff3.gz	gff	2019-06-01	Ensembl Genebuild			2026-04-15	aab15cdcda3fe1045ba3bd5e6a389c1a	2026-09-04
GCA_000328365.1	Capca1	283909	Capitella teleta	Ensembl	community_jgi	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/328/365/1/community_jgi/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-04	9661ed3c07711d89ed0382ef3f43ba42	2026-09-04
GCA_000328475.2	Umaydis521_2.0	5270	Mycosarcoma maydis	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/328/475/2/community/2015_02/geneset/genes.gff3.gz	gff	2015-02-01				2026-04-12	98424c3f7a0106760c6265d0972f0d8a	2026-09-04
GCA_000328475.2	Umaydis521_2.0	5270	Mycosarcoma maydis	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/328/475/2/community/2025_11/geneset/genes.gff3.gz	gff	2025-11-01				2026-04-12	b065ab07dc1dc86e8dcd9eba48dba28f	2026-09-04
GCA_000337975.1	F_cherrug_v1.0	345164	Falco cherrug	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/337/975/1/ensembl/2020_07/geneset/genes.gff3.gz	gff	2020-07-01	Ensembl Genebuild			2026-04-05	88154f2628ab88fe2969748565c6a6fc	2026-09-04
GCA_000340195.1	Dothistroma_septosporum_NZE10_v1.0	675120	Dothistroma septosporum nze10	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/340/195/1/community/2013_04/geneset/genes.gff3.gz	gff	2013-04-01				2026-04-05	85a5cb7d2dcaf3ca1a7a35b2d5107aa3	2026-09-04
GCA_000341285.1	ASM34128v1	130081	Galdieria sulphuraria	Ensembl	community_gsgp	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/341/285/1/community_gsgp/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-05	91d944444ee1b8d83fc07eb191e563eb	2026-09-04
GCA_000346465.2	Prunus_persica_NCBIv2	3760	Prunus persica	Ensembl	community_jgi	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/346/465/2/community_jgi/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-14	8dbbcaf910532f2360d94d187e6d241b	2026-09-04
GCA_000349165.1	Anop_chri_ACHKN1017_V1	43041	Anopheles christyi	Ensembl	veupathdb	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/349/165/1/veupathdb/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-02	3ab16df846f5921b96af5b335ca438a9	2026-09-04
GCA_000349665.1	MesAur1.0	10036	Mesocricetus auratus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/349/665/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-11	6d3fa657a70b751e461e7ed3ff565c90	2026-09-04
GCA_000350225.2	ASM35022v2	2769	Chondrus crispus	Ensembl	community_genoscope	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/350/225/2/community_genoscope/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-04	4a315db6b07257834bddfb91ea14491a	2026-09-04
GCA_000372685.2	Astyanax_mexicanus-2.0	7994	Astyanax mexicanus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/372/685/2/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-02	95c83dc83871c45be9d64dc0ed29efca	2026-09-04
GCA_000385455.1	Zonotrichia_albicollis-1.0.1	44394	Zonotrichia albicollis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/385/455/1/ensembl/2018_12/geneset/genes.gff3.gz	gff	2018-12-01	Ensembl Genebuild			2026-04-19	3a6685c1085da55f5a589da3f62a05da	2026-09-04
GCA_000387505.2	par_scaffolds_v1	1223556	Pythium arrhenomanes atcc 12531	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/387/505/2/community/2013_08/geneset/genes.gff3.gz	gff	2013-08-01				2026-04-14	b2f5f95678576828cd5a28e5038289c3	2026-09-04
GCA_000387545.2	pve_scaffolds_v1	1223560	Phytopythium vexans daom br484	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/387/545/2/community/2013_08/geneset/genes.gff3.gz	gff	2013-08-01				2026-04-13	18732e4b1aa83bfc885273df079bd432	2026-09-04
GCA_000400815.2	VDAG_JR2v.4.0	1202531	Verticillium dahliae jr2	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/400/815/2/community/2014_09/geneset/genes.gff3.gz	gff	2014-09-01				2026-04-19	cd12703c7b5f1ed40aaba3b3c97988c5	2026-09-04
GCA_000409795.2	Chlorocebus_sabeus_1.1	60711	Chlorocebus sabaeus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/409/795/2/ensembl/2015_02/geneset/genes.gff3.gz	gff	2015-02-01	Ensembl Genebuild			2026-04-04	4355f2e2f3a2948bc0dc92b2a36b3921	2026-09-04
GCA_000464555.1	PanTig1.0	74533	Panthera tigris altaica	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/464/555/1/ensembl/2018_06/geneset/genes.gff3.gz	gff	2018-06-01	Ensembl Genebuild			2026-04-13	1e3c7b0e461c85d526fd48c63fa5ba05	2026-09-04
GCA_000471905.1	AMTR1.0	13333	Amborella trichopoda	Ensembl	community_agd	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/471/905/1/community_agd/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-02	44028c955bd1367e731f1c455d28856d	2026-09-04
GCA_000472085.2	Tibetan_Pig_v2	9823	Sus scrofa	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/472/085/2/ensembl/2019_06/geneset/genes.gff3.gz	gff	2019-06-01	Ensembl Genebuild			2026-04-14	270580f566b71cba7f48a2328a8defc8	2026-09-04
GCA_000478725.1	Eutsalg1_0	72664	Eutrema salsugineum	Ensembl	community_jgi	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/478/725/1/community_jgi/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-05	ba9c4ecf31c0bb4baf16367a223bb03c	2026-09-04
GCA_000485575.1	Poecilia_formosa-5.1.2	48698	Poecilia formosa	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/485/575/1/ensembl/2014_08/geneset/genes.gff3.gz	gff	2014-08-01	Ensembl Genebuild			2026-04-14	c587dc140c6646992645522e2c5c8c69	2026-09-04
GCA_000493195.1	Citrus_clementina_v1.0	85681	Citrus x clementina	Ensembl	community_icgc	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/493/195/1/community_icgc/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-04	6d461c1b3decdd83b04105e99f82041e	2026-09-04
GCA_000497125.2	ASM49712v2	348837	Spironucleus salmonicida	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/497/125/2/community/2025_08/geneset/genes.gff3.gz	gff	2025-08-01				2026-04-14	1c608651454040e85268258589e254a0	2026-09-04
GCA_000499745.2	EMH001	44415	Eimeria mitis	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/499/745/2/community/2025_07/geneset/genes.gff3.gz	gff	2025-07-01				2026-04-05	cab15abeefc50f0166770997283a9b7f	2026-09-04
GCA_000512255.2	ASM51225v2	4072	Capsicum annuum	Ensembl	community_pga	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/512/255/2/community_pga/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-04	3062f096625fe1b93f3c3d5a21b00bb3	2026-09-04
GCA_000512975.1	S_indicum_v1.0	4182	Sesamum indicum	Ensembl	community_sinbase	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/512/975/1/community_sinbase/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-14	2eaab35556269ff4d28269467053f4e5	2026-09-04
GCA_000520075.1	Apha_asta_APO3_V1	112090	Aphanomyces astaci	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/520/075/1/community/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-02	f0644cfba4b92f6b1b4e5b2339028edb	2026-09-04
GCA_000520115.1	Apha_inva_NJM9701_V1	157072	Aphanomyces invadans	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/520/115/1/community/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-02	f4b3dee762621505580ebe3f8f37870d	2026-09-04
GCA_000523025.1	Cse_v1.0	244447	Cynoglossus semilaevis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/523/025/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-04	2b34683c0836a46aca7beefa31e8f7c5	2026-09-04
GCA_000534875.1	SCA1	9135	Serinus canaria	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/534/875/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-14	6d5927d91869909fdffe1111899f62c8	2026-09-04
GCA_000622305.1	S.galili_v1.0	1026970	Nannospalax galili	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/622/305/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-12	8679e172cefd2ff3d16e3a21a441e183	2026-09-04
GCA_000633615.2	Guppy_female_1.0+MT	8081	Poecilia reticulata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/633/615/2/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-14	da715c84f94318e08a21127f9ba52fce	2026-09-04
GCA_000633955.1	Cs	90675	Camelina sativa	Ensembl	community_csat_gp	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/633/955/1/community_csat_gp/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-04	a7d8b1de15017359d7f0c87609fc90af	2026-09-04
GCA_000687225.1	UrsMar_1.0	29073	Ursus maritimus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/687/225/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-19	5d21c324178a38e865df5fe026063375	2026-09-04
GCA_000688575.1	CavAp1.0	37548	Cavia aperea	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/688/575/1/ensembl/2017_02/geneset/genes.gff3.gz	gff	2017-02-01	Ensembl Genebuild			2026-04-04	eb9837e67376374fc801b2911004a86e	2026-09-04
GCA_000690725.1	Stegastes_partitus-1.0.2	144197	Stegastes partitus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/690/725/1/ensembl/2018_07/geneset/genes.gff3.gz	gff	2018-07-01	Ensembl Genebuild			2026-04-14	97986fede70e795c99fbd4b97342d9bb	2026-09-04
GCA_000695525.1	BOL	109376	Brassica oleracea var. oleracea	Ensembl	community_canseq	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/695/525/1/community_canseq/2014_05/geneset/genes.gff3.gz	gff	2014-05-01				2026-04-03	4e002b417670a3083757a7e8f1ea1b52	2026-09-04
GCA_000698965.1	ASM69896v1	441894	Struthio camelus australis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/698/965/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-14	efb3346ef33bc0082ab72afc18632d73	2026-09-04
GCA_000732505.1	C_variegatus-1.0	28743	Cyprinodon variegatus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/732/505/1/ensembl/2018_07/geneset/genes.gff3.gz	gff	2018-07-01	Ensembl Genebuild			2026-04-04	cb3cc2149dc58ea3a3cc322b08960ef4	2026-09-04
GCA_000733195.1	A_alpina_V4	50452	Arabis alpina	Ensembl	community_transnet	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/733/195/1/community_transnet/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-02	47b6d1b64e3485b08d3024d416e3d17d	2026-09-04
GCA_000738735.6	ASM73873v6	932674	Corvus cornix cornix	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/738/735/6/ensembl/2023_10/geneset/genes.gff3.gz	gff	2023-10-01	Ensembl Genebuild			2026-04-04	98c1d19e15e88f17de9ef779d0e366e9	2026-09-04
GCA_000741045.2	Vradiata_ver6	3916	Vigna radiata var. radiata	Ensembl	community_snu	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/741/045/2/community_snu/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-19	7ca2102f453a7f16c34b0814777fbcdd	2026-09-04
GCA_000743615.1	DMR_v1.0	885580	Fukomys damarensis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/743/615/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-05	5e8517cf562801c64ccaf11832974629	2026-09-04
GCA_000751015.1	AST_PRJEB5043_v1	3708	Brassica napus	Ensembl	community_gsc	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/751/015/1/community_gsc/2015_09/geneset/genes.gff3.gz	gff	2015-09-01				2026-04-03	1ae83ab1bb863b5721d3dad82ec0ae52	2026-09-04
GCA_000751415.1	Midas_v5	61819	Amphilophus citrinellus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/751/415/1/ensembl/2018_07/geneset/genes.gff3.gz	gff	2018-07-01	Ensembl Genebuild			2026-04-02	8f835e8d2e34298ea9a1a8688a082f92	2026-09-04
GCA_000754665.1	Bison_UMD1.0	43346	Bison bison bison	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/754/665/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-03	518a4bca3ce3da4db8a58d9e270ef243	2026-09-04
GCA_000767525.1	Vi_pacos_V1.0	273913	Vicugna pacos huacaya	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/767/525/1/ensembl/2020_05/geneset/genes.gff3.gz	gff	2020-05-01	Ensembl Genebuild			2026-04-19	ff9134884b5a2b2246aa746a20978d03	2026-09-04
GCA_000769185.1	Rrox_v1	61622	Rhinopithecus roxellana	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/769/185/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-14	344e6733706db7a740b1ff221c0db958	2026-09-04
GCA_000787105.1	PM.fa	409849	Periophthalmus magnuspinnatus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/787/105/1/ensembl/2018_07/geneset/genes.gff3.gz	gff	2018-07-01	Ensembl Genebuild			2026-04-13	4eeb6f2fc98acad0345119f5dd453191	2026-09-04
GCA_000789195.1	O_longistaminata_v1.0	4528	Oryza longistaminata	Ensembl	community_agi	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/789/195/1/community_agi/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-13	a9e8537dcb72abcb2473a836d39b8ca6	2026-09-04
GCA_000798715.1	ASM79871v1	52586	Erysiphe necator	Ensembl	community	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/798/715/1/community/2020_01/geneset/genes.gff3.gz	gff	2020-01-01				2026-04-05	bfa02629ceed1b84f3a1c471ca482112	2026-09-04
GCA_000826765.1	Fundulus_heteroclitus-3.0.2	8078	Fundulus heteroclitus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/826/765/1/ensembl/2018_07/geneset/genes.gff3.gz	gff	2018-07-01	Ensembl Genebuild			2026-04-05	9bd0713061ebc6299ae24107e0b4fc1c	2026-09-04
GCA_000951035.1	Cang.pa_1.0	336983	Colobus angolensis palliatus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/951/035/1/ensembl/2017_12/geneset/genes.gff3.gz	gff	2017-12-01	Ensembl Genebuild			2026-04-04	66629983862ae79f1453818e30a60925	2026-09-04
GCA_000951045.1	Mleu.le_1.0	9568	Mandrillus leucophaeus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/951/045/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-11	5e690f2bda47f3aac9d2ca2938a9bb58	2026-09-04
GCA_000952055.2	Anan_2.0	37293	Aotus nancymaae	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/952/055/2/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-02	5ff8e08cb91205635d2eadedaff281ec	2026-09-04
GCA_000955945.1	Caty_1.0	9531	Cercocebus atys	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/955/945/1/ensembl/2018_01/geneset/genes.gff3.gz	gff	2018-01-01	Ensembl Genebuild			2026-04-04	22168cc9b1d0c92ae4291b02918da8a0	2026-09-04
GCA_000956065.1	Mnem_1.0	9545	Macaca nemestrina	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/956/065/1/ensembl/2018_01/geneset/genes.gff3.gz	gff	2018-01-01	Ensembl Genebuild			2026-04-11	93339ccd2f6637c86a33c247223ff7f0	2026-09-04
GCA_000956105.1	Pcoq_1.0	379532	Propithecus coquereli	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/956/105/1/ensembl/2020_03/geneset/genes.gff3.gz	gff	2020-03-01	Ensembl Genebuild			2026-04-14	405dde9395be02edfb749d97b45862d6	2026-09-04
GCA_000971095.1	AnsCyg_PRJNA183603_v1.0	381198	Anser cygnoides domesticus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/971/095/1/ensembl/2020_07/geneset/genes.gff3.gz	gff	2020-07-01	Ensembl Genebuild			2026-04-02	067516a03e8f63bea98d20a53766599f	2026-09-04
GCA_000972845.2	L_crocea_2.0	215358	Larimichthys crocea	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/000/972/845/2/ensembl/2019_05/geneset/genes.gff3.gz	gff	2019-05-01	Ensembl Genebuild			2026-04-11	2f4d7783e1375391fc46b2353bdb7d1d	2026-09-04
GCA_001185365.2	UNIGE_PanGut_3.0	94885	Pantherophis guttatus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/001/185/365/2/ensembl/2020_04/geneset/genes.gff3.gz	gff	2020-04-01	Ensembl Genebuild			2026-04-13	92f28ee2225090acb56f0e42f04d2d49	2026-09-04
GCA_001281735.1	ASM128173v1	1220523	Zosterops lateralis melanops	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/001/281/735/1/ensembl/2019_12/geneset/genes.gff3.gz	gff	2019-12-01	Ensembl Genebuild			2026-04-19	68f80d07c220841e3e8bbc9aaf6365fc	2026-09-04
GCA_001411555.2	Walnut_2.0	51240	Juglans regia	Ensembl	community_uc_davis	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/001/411/555/2/community_uc_davis/2025_06/geneset/genes.gff3.gz	gff	2025-06-01				2026-04-11	b4b3bcc6cdae5d48f43e196199407848	2026-09-04
GCA_001431845.1	ASM143184v1	198806	Calidris pugnax	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/001/431/845/1/ensembl/2018_12/geneset/genes.gff3.gz	gff	2018-12-01	Ensembl Genebuild			2026-04-04	bc57ccfd3c6ecde7aba0c9a3fdb8001d	2026-09-04
GCA_001433935.1	IRGSP-1.0	39947	Oryza sativa Japonica Group	Ensembl	community_rapdb	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/001/433/935/1/community_rapdb/2019_06/geneset/genes.gff3.gz	gff	2019-06-01				2026-04-13	f8862f31cc32519e60cecdd6cb6bee51	2026-09-04
GCA_001433935.1	IRGSP-1.0	39947	Oryza sativa Japonica Group	Ensembl	community_rapdb	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/001/433/935/1/community_rapdb/2024_12/geneset/genes.gff3.gz	gff	2024-12-01				2025-05-28	e3b34ee4eeb5552667fdc2e02bfcf1f5	2026-09-04
